Institution Code (six-digit OPEID),Institution Name,City,State,Zip,Institution Type,CIP Code,CIP Name,Credential Level,Official Program Pass/Zone/Fail,Appeal Status,Debt-to-Earnings Annual Rate,Debt-to-Earnings Annual Rate Numerator,Debt-to-Earnings Annual Rate Denominator,Debt-to-Earnings Annual Rate Pass/Fail/Zone,Debt-to-Earnings Discretionary Income Rate,Debt-to-Earnings Discretionary Income Rate Numerator,Debt-to-Earnings Discretionary Income Rate Denominator,Debt-to-Earnings Discretionary Income Rate Pass/Fail/Zone,Debt-to-Earnings Transitional Rate,Debt-to-Earnings Transitional Rate Numerator,Debt-to-Earnings Transitional Rate Denominator,Debt-to-Earnings Transitional Rate Pass/Fail/Zone,Debt-to-Earnings Transitional Discretionary Income Rate,Debt-to-Earnings Transitional Discretionary Income Rate Numerator,Debt-to-Earnings Transitional Discretionary Income Rate Denominator,Debt-to-Earnings Transitional Discretionary Income Rate Pass/Fail/Zone,Mean  Annual Earnings,Median Annual Earnings
001089,ARKANSAS TECH UNIVERSITY,RUSSELLVILLE,AR,728012222,PUBLIC 4 YEARS OR MORE,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,1.86,630,33867,PASS,3.88,630,16212,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31245,33867
001090,ARKANSAS STATE UNIVERSITY,JONESBORO,AR,724010000,PUBLIC 4 YEARS OR MORE,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,28805,PASS,0,0,11150,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27372,28805
001091,ARKANSAS STATE UNIVERSITY - BEEBE,BEEBE,AR,720121000,PUBLIC 2 TO 3 YEARS,470605,DIESEL MECHANICS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,38245,PASS,0,0,20590,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38245,36200
001091,ARKANSAS STATE UNIVERSITY - BEEBE,BEEBE,AR,720121000,PUBLIC 2 TO 3 YEARS,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,1.49,534,35725,PASS,2.95,534,18070,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31625,35725
001104,PHILLIPS COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,HELENA,AR,723420000,PUBLIC 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,13539,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13539,12791
001104,PHILLIPS COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,HELENA,AR,723420000,PUBLIC 2 TO 3 YEARS,190709,CHILD CARE PROVIDER/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,14235,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13754,14235
001104,PHILLIPS COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,HELENA,AR,723420000,PUBLIC 2 TO 3 YEARS,510707,HEALTH INFORMATION/MEDICAL RECORDS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.09,15,15321,PASS,100,15,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14733,15321
001104,PHILLIPS COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,HELENA,AR,723420000,PUBLIC 2 TO 3 YEARS,511009,PHLEBOTOMY TECHNICIAN/PHLEBOTOMIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,16519,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16519,13665
001110,UNIVERSITY OF ARKANSAS AT FORT SMITH,FORT SMITH,AR,729047397,PUBLIC 4 YEARS OR MORE,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.81,295,36337,PASS,1.57,295,18682,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36337,34188
001123,BROOKS INSTITUTE,VENTURA,CA,930011023,PROPRIETARY 4 YEARS OR MORE,090404,PHOTOJOURNALISM.,03 - BACHELORS DEGREE,FAIL,,14.31,3135,21902,FAIL,73.81,3135,4247,FAIL,17.5,3834,21902,FAIL,90.27,3834,4247,FAIL,21902,20489
001123,BROOKS INSTITUTE,VENTURA,CA,930011023,PROPRIETARY 4 YEARS OR MORE,500602,CINEMATOGRAPHY AND FILM/VIDEO PRODUCTION.,03 - BACHELORS DEGREE,ZONE,,8.79,2059,23408,ZONE,35.79,2059,5753,FAIL,12.64,2960,23408,FAIL,51.45,2960,5753,FAIL,23408,18540
001123,BROOKS INSTITUTE,VENTURA,CA,930011023,PROPRIETARY 4 YEARS OR MORE,500605,PHOTOGRAPHY.,03 - BACHELORS DEGREE,ZONE,,14.3,3302,23083,FAIL,60.83,3302,5428,FAIL,11.7,2702,23083,ZONE,49.77,2702,5428,FAIL,23083,21883
001123,BROOKS INSTITUTE,VENTURA,CA,930011023,PROPRIETARY 4 YEARS OR MORE,500605,PHOTOGRAPHY.,05 - MASTERS DEGREE,PASS,,6.9,2268,32824,PASS,14.95,2268,15169,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32824,31566
001153,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",NORTHRIDGE,CA,913308307,PUBLIC 4 YEARS OR MORE,520201,"BUSINESS ADMINISTRATION AND MANAGEMENT, GENERAL.",08 - GRADUATE CERTIFICATE,PASS,,2.12,1562,73508,PASS,2.79,1562,55853,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70134,73508
001154,SAN FRANCISCO STATE UNIVERSITY,SAN FRANCISCO,CA,941321740,PUBLIC 4 YEARS OR MORE,220302,LEGAL ASSISTANT/PARALEGAL.,01 - UNDERGRADUATE CERTIFICATE,PASS,,2.39,1058,44172,PASS,3.98,1058,26517,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44172,42034
001154,SAN FRANCISCO STATE UNIVERSITY,SAN FRANCISCO,CA,941321740,PUBLIC 4 YEARS OR MORE,511005,CLINICAL LABORATORY SCIENCE/MEDICAL TECHNOLOGY/TECHNOLOGIST.,04 - POST BACCALAUREATE CERTIFICATE,PASS,,0.55,639,114740,PASS,0.65,639,97085,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,114317,114740
001161,CERRITOS COMMUNITY COLLEGE,NORWALK,CA,906506296,PUBLIC 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,11549,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11549,10358
001161,CERRITOS COMMUNITY COLLEGE,NORWALK,CA,906506296,PUBLIC 2 TO 3 YEARS,120500,"COOKING AND RELATED CULINARY ARTS, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,21304,PASS,0,0,3649,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20431,21304
001161,CERRITOS COMMUNITY COLLEGE,NORWALK,CA,906506296,PUBLIC 2 TO 3 YEARS,190708,CHILD CARE AND SUPPORT SERVICES MANAGEMENT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,18296,PASS,0,0,641,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15230,18296
001166,CITRUS COMMUNITY COLLEGE,GLENDORA,CA,917411899,PUBLIC 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,11990,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11990,9064
001176,WEST HILLS COMMUNITY COLLEGE,COALINGA,CA,932101399,PUBLIC 2 TO 3 YEARS,511502,PSYCHIATRIC/MENTAL HEALTH SERVICES TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.28,166,58091,PASS,0.41,166,40436,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57103,58091
001177,COGSWELL POLYTECHNICAL COLLEGE,SAN JOSE,CA,951341697,PROPRIETARY 4 YEARS OR MORE,100304,"ANIMATION, INTERACTIVE TECHNOLOGY, VIDEO GRAPHICS AND SPECIAL EFFECTS.",03 - BACHELORS DEGREE,PASS,,8.77,3051,34768,ZONE,17.82,3051,17113,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34768,22613
001185,COLLEGE OF THE REDWOODS,EUREKA,CA,955019300,PUBLIC 2 TO 3 YEARS,430107,CRIMINAL JUSTICE/POLICE SCIENCE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,47372,PASS,0,0,29717,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44692,47372
001185,COLLEGE OF THE REDWOODS,EUREKA,CA,955019300,PUBLIC 2 TO 3 YEARS,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,38202,PASS,0,0,20547,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38202,36226
001187,COLLEGE OF THE SISKIYOUS,WEED,CA,960942899,PUBLIC 2 TO 3 YEARS,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,1.59,906,56677,PASS,2.32,906,39022,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53546,56677
001197,EL CAMINO COLLEGE,TORRANCE,CA,905060002,PUBLIC 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,9365,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9365,7199
001197,EL CAMINO COLLEGE,TORRANCE,CA,905060002,PUBLIC 2 TO 3 YEARS,190706,CHILD DEVELOPMENT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,10717,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10717,10236
001199,FOOTHILL COLLEGE,LOS ALTOS HILLS,CA,940224597,PUBLIC 4 YEARS OR MORE,510912,PHYSICIAN ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,1.03,1279,123861,PASS,1.2,1279,106206,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,123861,123425
001206,GOLDEN WEST COLLEGE,HUNTINGTON BEACH,CA,926472748,PUBLIC 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,13754,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13754,11073
001206,GOLDEN WEST COLLEGE,HUNTINGTON BEACH,CA,926472748,PUBLIC 2 TO 3 YEARS,513801,REGISTERED NURSING/REGISTERED NURSE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.67,471,70122,PASS,0.89,471,52467,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70122,67010
001208,GROSSMONT COLLEGE,EL CAJON,CA,920201799,PUBLIC 2 TO 3 YEARS,520201,"BUSINESS ADMINISTRATION AND MANAGEMENT, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,28614,PASS,0,0,10959,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28614,20390
001218,LOMA LINDA UNIVERSITY,LOMA LINDA,CA,923500001,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",510910,DIAGNOSTIC MEDICAL SONOGRAPHY/SONOGRAPHER AND ULTRASOUND TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,4.43,3456,77900,PASS,5.73,3456,60245,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75364,77900
001219,LONG BEACH CITY COLLEGE,LONG BEACH,CA,908081780,PUBLIC 2 TO 3 YEARS,430107,CRIMINAL JUSTICE/POLICE SCIENCE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,26020,PASS,0,0,8365,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26020,24840
001219,LONG BEACH CITY COLLEGE,LONG BEACH,CA,908081780,PUBLIC 2 TO 3 YEARS,440000,"HUMAN SERVICES, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,1.7,228,13347,PASS,100,228,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13347,12056
001219,LONG BEACH CITY COLLEGE,LONG BEACH,CA,908081780,PUBLIC 2 TO 3 YEARS,470101,"ELECTRICAL/ELECTRONICS EQUIPMENT INSTALLATION AND REPAIR, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,39981,PASS,0,0,22326,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33473,39981
001219,LONG BEACH CITY COLLEGE,LONG BEACH,CA,908081780,PUBLIC 2 TO 3 YEARS,470607,AIRFRAME MECHANICS AND AIRCRAFT MAINTENANCE TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,43534,PASS,0,0,25879,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40160,43534
001219,LONG BEACH CITY COLLEGE,LONG BEACH,CA,908081780,PUBLIC 2 TO 3 YEARS,511501,SUBSTANCE ABUSE/ADDICTION COUNSELING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.65,90,13691,PASS,100,90,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13337,13691
001219,LONG BEACH CITY COLLEGE,LONG BEACH,CA,908081780,PUBLIC 2 TO 3 YEARS,513801,REGISTERED NURSING/REGISTERED NURSE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.88,638,72143,PASS,1.17,638,54488,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64309,72143
001219,LONG BEACH CITY COLLEGE,LONG BEACH,CA,908081780,PUBLIC 2 TO 3 YEARS,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,33571,PASS,0,0,15916,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30436,33571
001223,LOS ANGELES CITY COLLEGE,LOS ANGELES,CA,900293588,PUBLIC 2 TO 3 YEARS,190706,CHILD DEVELOPMENT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,17085,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17085,14878
001224,LOS ANGELES HARBOR COLLEGE,WILMINGTON,CA,907442397,PUBLIC 2 TO 3 YEARS,150805,MECHANICAL ENGINEERING/MECHANICAL TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,83055,PASS,0,0,65400,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83055,81426
001226,LOS ANGELES PIERCE COLLEGE,WOODLAND HILLS,CA,913710001,PUBLIC 2 TO 3 YEARS,190709,CHILD CARE PROVIDER/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,17259,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16207,17259
001227,LOS ANGELES TRADE-TECHNICAL COLLEGE,LOS ANGELES,CA,900154181,PUBLIC 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,10112,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10070,10112
001227,LOS ANGELES TRADE-TECHNICAL COLLEGE,LOS ANGELES,CA,900154181,PUBLIC 2 TO 3 YEARS,120500,"COOKING AND RELATED CULINARY ARTS, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,14734,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14734,14111
001227,LOS ANGELES TRADE-TECHNICAL COLLEGE,LOS ANGELES,CA,900154181,PUBLIC 2 TO 3 YEARS,150501,"HEATING, VENTILATION, AIR CONDITIONING AND REFRIGERATION ENGINEERING TECHNOLOGY/TECHNICIAN.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,26832,PASS,0,0,9177,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26832,16658
001227,LOS ANGELES TRADE-TECHNICAL COLLEGE,LOS ANGELES,CA,900154181,PUBLIC 2 TO 3 YEARS,460302,ELECTRICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,29977,PASS,0,0,12322,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27316,29977
001227,LOS ANGELES TRADE-TECHNICAL COLLEGE,LOS ANGELES,CA,900154181,PUBLIC 2 TO 3 YEARS,470605,DIESEL MECHANICS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,40023,PASS,0,0,22368,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38221,40023
001227,LOS ANGELES TRADE-TECHNICAL COLLEGE,LOS ANGELES,CA,900154181,PUBLIC 2 TO 3 YEARS,480508,WELDING TECHNOLOGY/WELDER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,20914,PASS,0,0,3259,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20914,13908
001233,SACRAMENTO CITY COLLEGE,SACRAMENTO,CA,958221386,PUBLIC 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,3.39,408,12015,PASS,100,408,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12015,11403
001237,MERCED COMMUNITY COLLEGE,MERCED,CA,953482898,PUBLIC 2 TO 3 YEARS,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,1,41248,PASS,0,1,23593,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37078,41248
001238,MILLS COLLEGE,OAKLAND,CA,946131301,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",511105,PRE-NURSING STUDIES.,01 - UNDERGRADUATE CERTIFICATE,PASS,,2.59,1537,59234,PASS,3.69,1537,41579,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59234,53236
001246,MT. SAN JACINTO COLLEGE,SAN JACINTO,CA,925832399,PUBLIC 2 TO 3 YEARS,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,31628,PASS,0,0,13973,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30442,31628
001247,NAPA VALLEY COLLEGE,NAPA,CA,945586236,PUBLIC 2 TO 3 YEARS,430107,CRIMINAL JUSTICE/POLICE SCIENCE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,53631,PASS,0,0,35976,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53631,53232
001247,NAPA VALLEY COLLEGE,NAPA,CA,945586236,PUBLIC 2 TO 3 YEARS,511502,PSYCHIATRIC/MENTAL HEALTH SERVICES TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,54370,PASS,0,0,36715,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46869,54370
001250,ORANGE COAST COLLEGE,COSTA MESA,CA,926285005,PUBLIC 2 TO 3 YEARS,510601,DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,21731,PASS,0,0,4076,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21731,16973
001266,LANEY COLLEGE,OAKLAND,CA,946074893,PUBLIC 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,18454,PASS,0,0,799,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18454,15447
001266,LANEY COLLEGE,OAKLAND,CA,946074893,PUBLIC 2 TO 3 YEARS,520201,"BUSINESS ADMINISTRATION AND MANAGEMENT, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,16819,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16819,10565
001270,RIVERSIDE CITY COLLEGE,RIVERSIDE,CA,925061299,PUBLIC 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,16018,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16018,14197
001273,SAN DIEGO CITY COLLEGE,SAN DIEGO,CA,921014787,PUBLIC 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,13719,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13719,11571
001273,SAN DIEGO CITY COLLEGE,SAN DIEGO,CA,921014787,PUBLIC 2 TO 3 YEARS,190709,CHILD CARE PROVIDER/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,15241,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15241,13820
001273,SAN DIEGO CITY COLLEGE,SAN DIEGO,CA,921014787,PUBLIC 2 TO 3 YEARS,511501,SUBSTANCE ABUSE/ADDICTION COUNSELING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,3.91,545,13908,PASS,100,545,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13908,8372
001280,SAN JOAQUIN DELTA COLLEGE,STOCKTON,CA,952076370,PUBLIC 2 TO 3 YEARS,150805,MECHANICAL ENGINEERING/MECHANICAL TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,33710,PASS,0,0,16055,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33710,31044
001282,SAN JOSE CITY COLLEGE,SAN JOSE,CA,951282797,PUBLIC 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,18992,PASS,0,0,1337,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18992,18083
001282,SAN JOSE CITY COLLEGE,SAN JOSE,CA,951282797,PUBLIC 2 TO 3 YEARS,510601,DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,23649,PASS,0,0,5994,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23649,23588
001286,SANTA MONICA COLLEGE,SANTA MONICA,CA,904051644,PUBLIC 4 YEARS OR MORE,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,15367,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15367,6303
001286,SANTA MONICA COLLEGE,SANTA MONICA,CA,904051644,PUBLIC 4 YEARS OR MORE,500402,COMMERCIAL AND ADVERTISING ART.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,30988,PASS,0,0,13333,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30988,29208
001292,SOLANO COMMUNITY COLLEGE,FAIRFIELD,CA,945343197,PUBLIC 2 TO 3 YEARS,120401,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,16058,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15050,16058
001308,REEDLEY COLLEGE,REEDLEY,CA,936542099,PUBLIC 2 TO 3 YEARS,190709,CHILD CARE PROVIDER/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,12682,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12682,11642
001308,REEDLEY COLLEGE,REEDLEY,CA,936542099,PUBLIC 2 TO 3 YEARS,470604,AUTOMOBILE/AUTOMOTIVE MECHANICS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,20802,PASS,0,0,3147,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20802,19696
001308,REEDLEY COLLEGE,REEDLEY,CA,936542099,PUBLIC 2 TO 3 YEARS,480501,MACHINE TOOL TECHNOLOGY/MACHINIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,34059,PASS,0,0,16404,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27932,34059
001308,REEDLEY COLLEGE,REEDLEY,CA,936542099,PUBLIC 2 TO 3 YEARS,510601,DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,16340,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15607,16340
001308,REEDLEY COLLEGE,REEDLEY,CA,936542099,PUBLIC 2 TO 3 YEARS,520401,"ADMINISTRATIVE ASSISTANT AND SECRETARIAL SCIENCE, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,11360,PASS,0,0,0,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11360,8603
001313,"UNIVERSITY OF CALIFORNIA, DAVIS",DAVIS,CA,956168558,PUBLIC 4 YEARS OR MORE,513805,FAMILY PRACTICE NURSE/NURSING.,04 - POST BACCALAUREATE CERTIFICATE,PASS,,3.12,3590,114781,PASS,3.69,3590,97126,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,112652,114781
001328,UNIVERSITY OF SOUTHERN CALIFORNIA,LOS ANGELES,CA,900890001,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",500913,MUSIC TECHNOLOGY.,08 - GRADUATE CERTIFICATE,FAIL,,22.56,5593,24781,FAIL,78.48,5593,7126,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24781,22793
001335,VICTOR VALLEY COMMUNITY COLLEGE,VICTORVILLE,CA,923955850,PUBLIC 2 TO 3 YEARS,470604,AUTOMOBILE/AUTOMOTIVE MECHANICS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0.78,120,15289,PASS,100,120,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15289,9143
001335,VICTOR VALLEY COMMUNITY COLLEGE,VICTORVILLE,CA,923955850,PUBLIC 2 TO 3 YEARS,513801,REGISTERED NURSING/REGISTERED NURSE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,0,0,77242,PASS,0,0,59587,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74147,77242
